NOME,APELIDO,ID,FOTO,NOMES_CIENTIFICOS,N_SEMENTES_G,N_DIAS_GERMINACAO,NECESSIDADE_HA,CICLO_DIAS_INV,CICLO_DIAS_VER,ESPACAMENTO_LINHA_PLANTAS,EPOCA_PLANTIO_R1,EPOCA_PLANTIO_R2,EPOCA_PLANTIO_R3,DESCRICAO,TAMANHO
Hortelã,MENTA,484,"","[""Peppermint"", ""Menta"", ""Mentha piperita""]",15000,14 - 21,3.00KG,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene de cultivo no inverno e verão. Usada na culinária, temperos de bolos, chás. Na farmácia possui pro-priedades tônicas, calmantes, digestivas, antissépticas, an-tiespasmódicas. Unguento, infusão, alcoolato, cataplasma.Planta perene de cultivo no inverno e verão. Usada na ",
Lavanda,VERDADEIRA/ALFAZEMA,485,"","[""Lavander, True"", ""Espilego Verdadero"", ""Lavandula angustifolia""]",950,17 - 35,0.500KG,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"farmácia, contra nevralgias, excitação nervosa, insônia, ver-tigens, contusões, inapetências, asma, faringite e laringite.Usam-se as folhas em alcoolato, decocções, óleos e infusão.Planta perene de cultivo no inverno e verão. Usada na ",
Losna,ABSINTO/ERVA DOS VERMES,486,"","[""Worwood / Absinthium"", ""Absinto"", ""Artemisia absinthium""]",16000,7 - 21,2.00KG,"",,60 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"culinária, licores, vinhos e aperitivos. Na farmácia, tem pro-priedades terapêuticas, digestivas estomáticas e vermífugas.",
Manjericão,GENNARO DE MENTA,471,"","[""Basil Gennaro de Menta"", ""Albahaca Gennaro de Menta"", ""Ocimum basilicum""]",600,4 - 14,2.00KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta de altura média com folhas ovais, lisas de coloração verde-escura. Sabor de menta.",
Manjericão,TOSCANO FOLHA DE ALFACE,487,"","[""Basil Toscano Lettuce Leaf"", ""Albahaca Toscano Hoja de Lechuga"", ""Ocimum basilicum L.""]",650,4 - 14,0.600KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta de cultivo no inverno e verão. Usada na culinária, para temperos, ensopados de carne, saladas, doces e licores. Na farmácia, contra mau hálito, inflamações na boca e garganta, cansaço, resfriado e problemas gastrointestinais.Planta de cultivo no inverno e verão. Usada na culinária, para temperos, ensopados de carne, saladas, doces e ",
Manjericão,ALFAVACA BASILICÃO,488,"","[""Basil, Sweet Italian Large Leaf"", ""Albahaca"", ""Ocimum basilicum""]",650,4 - 14,0.600KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"licores. Na fármacia, contra mau hálito, inflamações na boca e garganta, cansaço, resfriado e problemas gastrointestinais.Planta de cultivo no inverno e verão. Usada na culinária, para temperos, ensopados de carne, saladas, doces e ",
Manjericão,ALFAVACA BASILICÃO VERMELHO,489,"","[""Basil, Sweet Italian Large Red Leaf"", ""Albahaca"", ""Ocimum basilicum""]",700,4 - 14,0.500KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"licores. Na fármacia, contra mau hálito, inflamações na bocae garganta, cansaço, resfriado e problemas gastrointestinais.",
Manjericão/ALFAVACA,BASILICÃO VERMELHO RUBI,491,"","[""Sweet Basil Red Rubin Purple Leaf"", ""Albahaca"", ""Ocimum Basilicum""]",700,4 - 14,0.500KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta de cultivo no inverno e verão. Usada na culinária, para temperos, ensopados de carne, saladas, doces e licores. Na fármacia, contra mau hálito, inflamações na boca e garganta, cansaço, resfriado e problemas gastrointestinais.",
Manjericão,LIMONCINO,499,"","[""Basil Limoncino"", ""Albahaca Limoncino"", ""Ocimum basilicum""]",680,4 - 14,0.500KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta de porte médio a alto com folhas pequenas. Exce-lente aroma de limão. Ideal para canteiros e vendas em ramos. Dica: para que a planta tenha uma maior longevi-dade, faça poda das hastes florais (flores). ",
Manjericão,GRECCO A PALLA,479,"","[""Basil Grecco a Palla"", ""Albahaca Grecco a Palla"", ""Ocimum basilicum""]",650,4 - 14,0.500KG,"",,30 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta com folhagem densa e vigorosa de porte pequeno.Pode-se cultivar em vasos, sendo tolerante ao calor. Utili-zada na culinária. Indicado para plantio no verão e inverno.",
Manjerona,"",490,"","[""Marjoram, Sweet"", ""Manjerone"", ""Origanum majorana""]",4700,7 - 21,0.150KG,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta de cultivo no inverno e verão. Usam-se as plantas floridas sem raiz, ou só as folhas dessecadas colhidas antes da floração.Usada para infusão e na culinária para aromatizar bebidas, carnes, feijão, sopas, sorvetes, assados e saladas. Na farmácia, anti-espasmódica, resfriados, nervos, gástrica e insônia.",
Melissa,ERVA-CIDREIRA,492,"","[""Balm"", ""Toronjil"", ""Melissa officinalis""]",1650,7 - 21,0.200KG,"",,40 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene de cultivo no inverno e verão. Usam-se as folhas e flores que devem ser secas rapidamente e conservadas em separado. Na culinária, para chá. Na farmácia: contra ansiedade, excitação nervosa, histeria, problemas gastrointestinais e mau hálito.Água de melissa, tintura, alcoólicas, compressas e decocção.",
Orégano,"",493,"","[""Manjoran, Pot or Perenial"", ""Orégano"", ""Origanum vulgare L.""]",9000,7 - 21,0.100KG,"",,50 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene de cultivo no inverno e verão. Usada na culinária, em pizzas, molhos, sopas, omeletes, ensopados e picadinhos.Farmácia, estimulante das funções gástricas e biliares, emenago-go. Usam-se folhas e flores dessecadas em infusões e decoração.",
Orégano,VERDADEIRO,494,"","[""Greek Origan White Flower"", ""Orégano Verdadero"", ""Origanum vulgare subsp. hirtum""]",10000,7 - 21,0.100KG,"",,50 x 30,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene de cultivo no inverno e verão. Usada na culinária, em pizzas, molhos, sopas, omeletes, ensopados e picadinhos.Farmácia, estimulante das funções gástricas e biliares, emenago-go. Usam-se folhas e flores dessecadas em infusões e decoração.",
Sálvia,"",496,"","[""Sage"", ""Salvia"", ""Salvia officinalis""]",220,7 - 21,0.800KG,"",,80 x 40,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene. Cultivo no inverno e verão. Usada na culinária para aromatizar saladas, picles, embutidos, assados de carnes e sopas. Na farmácia: ação tôni-ca, digestiva, diurética, carminativa, hemostática. Contra estresse, depressão e esgotamento. Usam-se as folhas colhidas antes da floração ou em decocção quando floridas, misturar com mel, banhos, infusões e vinho tônico.",
Tomilho,TIMO,498,"","[""Thyme. Common"", ""Tomillo"", ""Thymus vulgaris""]",4700,7 - 21,0.150KG,"",,30 x 20,R1 Todo ano,R2 Todo ano,R3 Set - Mai,"Planta perene. Pode ser cultivada em vasos. Usada na culinária: sopas, carnes e aromatizador de vinagres. Possui propriedades medicinais: digestivo, antisséptico, carminativo, anti espasmódico, cicatrizes e vermífugo. Usam-se as folhas em banho, infusões e decocções.",
Abobrinha,DECORATIVA SORTIDA,300,"","[""Gourds Ornamentals Small Fruited Mixed"", ""Zapallito de Adorno Variado"", ""Cucurbita pepo""]",18,4 - 8, 450G,"",,100 x 50,R1 Fev - Nov,R2 Ago - Fev,R3 Ago - Jan,"Cor das cascas em tons pastéis: creme, amarelo, laranja e verde. Planta em rama. Porongos ornamentais para arranjo.",
Adonis,VERMELHO/OLHO DE FAISÃO,301,"","[""Adonis Aestivalis/Pheasant‘s Eye"", ""Adonis Rojo"", ""Adonis aestivalis""]",125,14 - 35, 400G,"",,30 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,Flores vermelhas. Usadas para jardins.,
Ageratum,HOUSTONIANUM,303,"","[""Ageratum Houstonianum Blue Mink"", ""Ageratum Houstonianum"", ""Ageratum houstonianum""]",5000,7 - 14,9G,"",,30 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"Flores com tons de azul e violeta. Usadas para bordadura, forração e saquinhos.",
Ageratum,AMARELO LONAS INODORA,700,"","[""Ageratum Yellow"", ""Ageratum Amarillo"", ""Lonas inodora""]",7000,7 - 14,7G,"",,30 x 30,R1 Mar - Nov ,R2 Todo ano,R3 Todo ano,Flores amarelas. Para corte ou flor seca para arranjos.,
Ageratum,HOUSTONIANUM SWING,705,"","[""Ageratum Houstonianum Hybrid"", ""Ageratum Houstonianum Hibrido"", ""Ageratum houstonianum""]",7000,7 - 14,7G,"",,30 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,Flores: rosa e azul. Usadas para saquinhos e vasos.,
Alyssum,COMPACTUM BRANCO,306,"","[""Alyssum Carpet of Snow"", ""Alyssum Blanco"", ""Lobularia maritima""]",3000,7 - 21,15G,"",,30 x 30,R1 Mai - Set,R2 Ago - Fev ,R3 Ago - Fev,"Flores brancas. Ótimas para bordaduras de canteiros, pois fecham completamente o solo. Recomendadas para saquin-hos e vasos. Atraem abelhas.",
Alyssum,PERENE AMARELO,307,"","[""Alyssum Saxatile Golden Yellow"", ""Alyssum Amarillo"", ""Alyssum saxatile""]",1000,7 - 21,45G,"",,30 x 30,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,Flores amarelas. Perenes.,
Alyssum,VIOLETA,308,"","[""Alyssum Queen Violet"", ""Alyssum Violeta"", ""Lobularia maritima""]",3000,7 - 21,15G,"",,30 x 30,R1 Maio - Set,R2 Ago - Fev,R3 Ago - Fev,"Flores violeta. Ótimas para bordaduras de canteiros, pois fe-cham completamente o solo. Recomendadas para saquinhos e vasos. Atraem abelhas.",
Amaranthus,GLOBULAR / PERPÉTUA ANÃ,310,"","[""Globe Amaranth"", ""Amaranthus Globular"", ""Gomphrena globosa""]",420,7 - 21,160G,"",,30 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"Flores brancas, rosas, e lilás. Usada para jardins. Podem ser utilizadas como flor seca.",
Amor-Perfeito,F2 HAPPYFLOWER SORTIDO,710,"","[""Pansy F2 Happyflower Mixture"", ""Pensamiento F2 Happyflower Variado"", ""Viola wittrockiana""]",840,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,"Flores: azul, amarela, vermelha, branca e laranja. Ótimas para floreiras, forração e bordaduras, também recomenda-das para saquinhos e vasos.",
Amor-Perfeito,MIX OCEANO,713,"","[""Pansy Swiss Giant Cape Horn"", ""Pensamiento Variado Azul y Blanco"", ""Viola wittrockiana""]",840,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,"Flores tons de azul, branco e preto. Ótimas para floreiras, forração e bordaduras, também recomendadas para saqui-nhos e vasos.",
Amor-Perfeito,MINI HÍBRIDO SCOTCH SORTIDO,715,"","[""Pansy Miniature Hybrid Scotch Mixed"", ""Pensamiento Mini Hibrido Scotch Variado"", ""Viola wittrockiana""]",1000,7 - 21,100G,"",,20 x 20,R1 Maio,R2 Abr - Jul,R3 Fev - Ago,"Flores sortidas. Ótimas para floreiras, forração e borda-duras, também recomendadas para saquinhos e vasos.",
Amor-Perfeito,GIGANTE SUIÇO LARANJA,312,"","[""Pansy Swiss Giant Deep Orange"", ""Pensamiento Naranja"", ""Viola wittrockiana""]",900,7 - 21,75G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores laranja. Depurativo: usar flores maceradas. Recomen-dadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO AMARELO,314,"","[""Pansy Swiss Giant Rheingold"", ""Pensamiento Amarillo"", ""Viola wittrockiana""]",840,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores amarelas. Depurativo: usar flores maceradas. Reco-mendadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO ROXO,315,"","[""Pansy Swiss Giant Deep Blue"", ""Pensamiento Violeta"", ""Viola wittrockiana ""]",840,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores roxas. Depurativo: usar flores maceradas. Recomen-dadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO BRANCO,316,"","[""Pansy Swiss Giant April Snow"", ""Pensamiento Blanco"", ""Viola wittrockiana""]",880,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores brancas. Depurativo: usar flores maceradas. Reco-mendadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO PÚRPURA,317,"","[""Pansy Swiss Giant Claret"", ""Pensamiento Purpura"", ""iola wittrockiana""]",870,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores púrpuras. Depurativo: usar flores maceradas. Reco-mendadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO SORTIDO,318,"","[""Pansy Swiss Giant Mixed"", ""Pensamiento Variado"", ""Viola wittrockiana""]",840,7 - 21,80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,"Flores: branca, rosa, lilás, vermelha, amarela, roxa e púrpura. Depurativo: usar flores maceradas. Recomendadas para saquinhos.",
Amor-Perfeito,GIGANTE SUÍÇO VERMELHO,319,"","[""Pansy Swiss Giant Alpenglow"", ""Pensamiento Rojo"", ""Viola wittrockiana""]",840,7 - 21, 80G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,Flores vermelhas. Depurativo: usar flores maceradas. Recomendadas para saquinhos.,
Amor-Perfeito,GIGANTE SUÍÇO CRESPO SORTIDO,320,"","[""Pansy Swiss Giant Rough Mixed"", ""Pensamiento Scotch Crespo Variado"", ""Viola wittrockiana""]",800,7 - 21, 85G,"",,30 x 20,R1 Maio,R2 Abr - Mai,R3 Mar - Jul,"Flores: vermelha, azul, púrpura e amarelo. Ideal para bordaduras e maciços. Recomendadas para saquinhos.",
Aster,PLUMA DE AVESTRUZ SORTIDA,332,"","[""Aster Ostrich Plume Mixed/Michaelmas Daisy"", ""Reina Margarita Pluma de Avestruz Variada"", ""Callistephus chinensis""]",490,7 - 14, 70G,"",,40 x 30,R1 Maio,R2 Mar - Mai,R3 jan - Mai,"Flores: branca, roxa, azul, vermelha e rosa. Usadas para jardim.  ",
Aster,RAINHA DO MERCADO SORTIDA,333,"","[""Aster Queen of the Market Mixed"", ""Reina Margarita Mercado Variada"", ""Callistephus chinensis""]",490,7 - 14, 70G,"",,40 x 30,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,"Flores: branca, roxa, azul, vermelha e rosa. Usadas para jardim. ",
Aster,GIGANTE SINGELA SORTIDA,334,"","[""Aster Single China Mixed"", ""Reina Margarita Gigante Simple Variada"", ""Callistephus chinensis""]",600,7 - 14, 60G,"",,40 x 30,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,"Flores: branca, roxa, azul, vermelha e rosa. Usadas para jardim.",
Aubrietia Híbrida,SORTIDA,335,"","[""Rock Cress Mixed"", ""Aubretia Deltoides Variada"", ""Aubretia deltoidea""]",2950,7 - 21, 15G,"",,30 x 30,R1 Abr - Set,R2 Ago - Out,R3 Jul - Set,"Flores: rosa, lilás e vermelha. Usadas para bordadura ou floreira.",
Balsamina,DOBRADA SORTIDA,336,"","[""Balsam Camelia Flowered Double Mixed"", ""Balsamina Dobrada Variada"", ""Impatiens balsamina""]",250,7 - 21, 370G,"",,30 x 30,R1 Mai - Set,R2 Ago - Fev,R3 Ago - Fev,"Flores: branca, rosa, lilás e vermelha. Não toleram geada. Em regiões com risco de geada, plantio a partir de setembro.",
Begônia Semperflorens,SINGELA SORTIDA,337,"","[""Begonia Semperflorens Single Mixed"", ""Begonia Semperflorens Single Variada"", ""Begonia semperflorens""]",70000,7 - 21,1G,"",,30 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,Cor das flores sortida. Ótimas para bordadura de canteiros.,
Begônia,SEMPERFLORENS F2,720,"","[""Begonia Semperflorens F2"", ""Begonia Semperflorens F2"", ""Begonia semperflorens""]",21500,7 - 21,3G,"",,30 x 20,R1 Mar - Nov ,R2 Todo ano,R3 Todo ano,Flores sortidas. Para vender mudas em saquinhos ou em pequenos vasos. ,
Bellis Perennis,RAPAZINHO,338,"","[""Bellis Perennis Double Flowered Mixed/Englis"", ""Bellis Perennis"", ""Bellis perennis""]",7000,7 - 14,20G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,"Flores: branca, rosa e vermelha. Usadas para bordadura, forração e saquinhos.",
Antirrhinum/Boca-de-Leão, ALTA SORTIDA,326,"","[""Snapdragon University of Califórnia Mixed"", ""Conejito Alto Variado"", ""Antirrhinum majus""]",8500,7 - 21,6G,"",,30 x 30,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,"Flores: branca, roxa, azul, vermelha, amarela e roxa. Usadas para forração e bordaduras.",
Boca-de-Leão, ANÃ SORTIDA,327,"","[""Snapdragon Magic Carpet Dwarf Mixed"", ""Conejito Bajo Variado"", ""Antirrhinumn majus""]",8500,7 - 21,6G,"",,30 x 30,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,"Flores: branca, rosa, lilás, vermelha, amarela e roxa. Usadas para forração e bordaduras.",
Brovalia,AZUL,724,"","[""Browallia Blue"", ""Browallia Azul"", ""Browallia americana""]",8600,7 - 21,4G,"",,40 x 30,R1 Abr - Jul,R2 Ago - Out,R3 Jul - Set,Flores azuis.,
Calêndula/Bonina,DOBRADA SORTIDA,340,"","[""Calendula Double Mixed"", ""Calendula Variada"", ""Calendula officinalis""]",125,7 - 14, 360G,"",,30 x 30,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"Flores: creme, amarela e laranja. Emenagogas, antissép-ticas, cicatrizantes, vasodilatadoras, tonificantes de pele e anti-inflamatórias: possuem óleo essencial, mucilagens e flavonoides.",
Caliopsis,ELEGANS BICOLOR,342,"","[""Caliopsis Bicolor Tall Mixed"", ""Caliopsis Bicolor"", ""Coreopsis tinctoria""]",5060,7 - 14,2G,"",,30 x 30,R1 Abr - Ago,R2 Ago - Mar,R3 Ago - Mar,"Flores amarelas e marrons. Planta extremamente rústica, cortar as plantas a 10cm do solo no início do inverno, para rebrotarem no início da primavera.",
Campânula,DOBRADA SORTIDA,344,"","[""Canterbury Bells Double Mixed"", ""Campanilla Doble Variada"", ""Campanula medium""]",5000,7 - 21,9G,"",,30 x 30,R1 -,R2 Dez - Jan,R3 Dez - Fev,"Flores: branca, rosa e azul. Não plantar em regiões quentes.",
Capuchinha Híbrida,DOBRADA ALTA,345,"","[""Nasturtium Gleam Hybrids Mixed"", ""Capuchina Híbrida Variada"", ""Tropaeolum majus""]",6,7 - 21,1670G,"",,80 x 50,R1 Abr - Jun,R2 Mar - Out,R3 Fev - Nov,"Flores: laranja, amarela e vermelha. Indicadas para jardins, jardineiras suspensas, bordaduras e forração. Flores comestíveis com sabor apimentado, ótimas para saladas.",
Capuchinha,ANÃ SORTIDA,346,"","[""Nasturtium Dark Leaved Mixture"", ""Capuchina Baja Variada"", ""Tropaeolum majus""]",7,7 - 21,6330G,"",,30 x 30,R1 Abr - Jun,R2 Mar - Out,R3 Fev - Nov,"Flores: laranja, amarela e vermelha. Indicadas para jardins, jardineiras suspensas, bordaduras e forração. Flores comestíveis com sabor apimentado, ótimas para saladas.",
Celósia Cristata,ANÃ SORTIDA/CRISTA-DE-GALO,347,"","[""Celosia Cristata Nana Coral Mixed"", ""Celosia Cristata/Cresta-de-Gallo"", ""Celosia argentea var. cristata""]",1370,5 - 14,20G,"",,50 x 30,R1 Mai - Set ,R2 Ago - Fev,R3 Ago - Fev ,"Flores: amarela, laranja, vermelha, rosa e púrpura. Usadas para jardim como bordadura ou forração.Flores: amarela, laranja, vermelha, rosa e púrpura. Usadas ",
Celósia Plumosa,SORTIDA/RABO-DE-GALO,348,"","[""Celosia Plumosa Pampas Plume Mixture"", ""Celosia Plumosa/Penacho-de-Gallo"", ""Celosia agentea var. plumosa""]",1400,5 - 14,50G,"",,30 x 20,R1 Mai - Set ,R2 Ago - Fev,R3 Ago - Fev,"para jardim.Flores: amarela, laranja, vermelha, rosa e púrpura. Usadas ",
Celósia Plumosa,SORTIDA ANÃ/RABO-DE-GALO,349,"","[""Celosia Plumosa Lilliput Mixed"", ""Celosia Plumosa Baja Variada/Penacho-de-G"", ""Celosia argentea var. plumosa""]",1500,5 - 14,45G,"",,30 x 20,R1 Mai - Set ,R2 Ago - Fev,R3 Ago - Fev,para jardim como bordadura ou forração.,
Celósia Plumosa,ANÃ GLITTERS SERIES SORTIDA,725,"","[""Celosia Plumosa Dwarf Glitters Series Mixed"", ""Celosia Plumosa Baja Glitters Series Variada"", ""Celosia argentea var.plumosa""]",1700,5 - 14,40G,"",,30 x 20,R1 Abr - Jun,R2 Abr - Nov,R3 Jul - Dez,Flores sortidas. Para vender mudas em saquinhos ou em pequenos vasos. ,
Centáurea,CYANUS SORTIDA,350,"","[""Centaurea Cyanus Tall Mixed/Bachelor Button"", ""Centaurea Variada"", ""Centaurea cyanus""]",230,7 - 21, 200G,"",,30 x 30,R1 Mar - Out,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, lilás, azul, roxa e vermelha. Brônquios: decocção das folhas. Olhos conjuntivite e inflamações: compressas.",
Cinerária,MARÍTIMA,351,"","[""Cineraria Maritima Candicans"", ""Cineraria Maritima"", ""Senecio cineraria""]",1940,5 - 14,35G,"",,30 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,"Cor das folhas: branco-acinzentada ou branco-esverdeada. Possui propriedades medicinais: uso de compressas, é descongestionante e anti-inflamatória: possui alcaloides (jacobina) flavanoides, tanino e mucilagens. Recomendadas para saquinhos.",
Cinerária,MARÍTIMA CIRRUS,740,"","[""Cineraria Maritima Cirrus"", ""Cineraria Maritima Cirrus"", ""Senecio cineraria""]",1940,7 - 21,35G,"",,30 x 20,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,Flores branco-acinzentadas. Para vender mudas em saqui-nhos ou pequeno vasos.,
Clarquia,SORTIDA,352,"","[""Clarkia Double Flowered Mixed"", ""Clarkia Variada"", ""Clarkia unguiculata""]",2800,5 - 14,30G,"",,30 x 15,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, vermelha e salmão. Usadas para jardins.",
Cobea,SCANDENS/SINO DE CATEDRAL,360,"","[""Cobea Scandens/Cathedral Bells"", ""Cobea Scandens"", ""Cobea scandens""]",13,4 - 14,3400G,"",,30 x 30,R1 Mai - Set,R2 Ago - Fev,R3 Ago - Fev,"Flores: roxa e branca. Trepadeiras. Podem ser usadas em cercas vivas, caramachões ou cercas industriais. Recomen-da-se estaqueamento.",
Coleus,ARCO-ÍRIS SORTIDO,353,"","[""Coleus Rainbow Mixture"", ""Coleus Arco Íris Variado"", ""Solenostemon scutellarioides""]",3400,7 - 21,15G,"",,30 x 25,R1 Todo ano,R2 Todo ano,R3 Todo ano,"Flores: verde, amarela, marrom, rosa, roxa e vermelha. Folhagem: pode ser comercializada em saquinhos ou vasos. Não tolera geada.",
Convolvulus,TRICOLOR/BELA MANHÃ,355,"","[""Convulvulus Tricolor Mixed / Morning Glory"", ""Convulvulus Tricolor"", ""Convolvulus tricolor""]",100,7 - 14,1300G,"",,30 x 10,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: tons branco, amarelo, rosa, salmão e azul. Usadas para jardins.",
Cosmea,SENSAÇÃO SORTIDA,354,"","[""Cosmos Sensations Mixed"", ""Cosmos Sensacion Variado"", ""Cosmos bipinnatus""]",130,5 - 14,250G,"",,40 x 30,R1 Mai - Set,R2 Ago - Fev,R3 Ago - Fev,"Flores: branca, rosa e vermelha. Usadas para jardins.",
Couve,ORNAMENTAL SORTIDA,356,"","[""Kale Ornamental Mixed"", ""Col Ornamental Variada"", ""Brassica oleracea""]",460,5 - 10,40G,"",,50 x 40,R1 Mar - Nov,R2 Todo ano,R3 Todo ano,Tonalidades de verde e roxo. Precisam de frio para colorir o centro.,
Cravina,BARBATUS ALTA DOBRADA SORTIDA,357,"","[""Sweet William Tall Double Mixed"", ""Clavelina de Poeta Doble Variada"", ""Dianthus barbatus""]",950,7 - 14,70G,"",,30 x 20,R1 Maio,R2 Mar - Mai,R3 Jan - Mai,"Flores: branca, rosa, vermelha e violeta. Usadas para jardins. Precisam de frio para florescer.",
Cravina,RENDADA DOBRADA SORTIDA ANÃ DA ÍNDIA,358,"","[""Dianthus Chinesis Dwarf Double Mixed"", ""Clavelina de la China Dobrada Variada"", ""Dianthus chinensis L.""]",950,7 - 14,70G,"",,30 x 20,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, vermelha e violeta. Ótimas para floreiras, forração e bordadura. Também recomendadas para saquinhos e vasos.",
Cravina,ANÃ SINGELA SORTIDA DA ÍNDIA,359,"","[""Dianthus Chinesis Dwarf Single Mixed/Persion Carp"", ""Clavelina de la China Simple Variada"", ""Dianthus chinesis""]",950,7 - 14,70G,"",,30 x 20,R1 Abr - Ago,R2 Ago - Dez,R3 Ago - Dez,"Flores: branca, rosa, vermelha e violeta. Usadas para comercializar em saquinhos e para jardins.",
Cravo Chabaud,GIGANTE DOBRADO AMARELO,366,"","[""Carnation Chabaud Double Yellow"", ""Cravo Chabaud Dobrado Amarillo"", ""Dianthus caryophyllus""]",520,7 - 14,250G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,Flores amarelas. Usadas para jardins ou corte.,
Cravo Chabaud,GIGANTE DOBRADO SORTIDO,367,"","[""Carnation Chabaud Double Mixed"", ""Clave Chabaud Gigante Variado"", ""Dianthus caryophyllus""]",520,7- 14,250G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,"Flores: branca, amarela, rosa e vermelha. Usadas para jardins ou corte.",
Cravo Chabaud,GIGANTE DOBRADO BRANCO,368,"","[""Carnation Chabaud Double White"", ""Clavel Chabaud Gigante Blanco"", ""Dianthus caryophyllus""]",520,7 - 14,250G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,Flores brancas. Usadas para jardins ou corte.,
Cravo Chabaud,GIGANTE DOBRADO VERMELHO,369,"","[""Carnation Chabaud Double Red"", ""Clavel Chabaud Gigante Rojo"", ""Dianthus caryophyllus""]",520,7 - 14,250G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,Flores vermelhas. Usadas para jardins ou corte.,
Cravo Chabaud,GIGANTE DOBRADO ROSA,370,"","[""Carnation Chabaud Double Rose"", ""Clavel Chabaud Gigante Rosa"", ""Dianthus caryophyllus""]",520,7 - 14,250G,"",,30 x 10,R1 Abr - Mai,R2 Mar - Mai,R3 Fev - Jun,Flores rosas. Usadas para jardins ou corte.,
Crisântemo,DOBRADO SORTIDO,373,"","[""Crysanthemum Coronarium Double Mixed"", ""Crisantemo de los Jardines"", ""Chrysanthemum coronarium""]",670,7 - 21,65G,"",,30 x 30,R1 Abr - Ago,R2 Ago - Nov,R3 Jul - Fev,"Flores: branca, creme e amarela. Usadas para jardins.",
